image_0.jpg,240,320,300.0,418.922772194,1867.0,15,300.0,542.715006357,2312.0,12,300.0,396.824967319,1644.0,15,300.0,458.400633317,2260.0,15,100,74.1104075138,149.495227833,156.0,255,5492.35250186,40.7596,19.6211,0.0,158.0,1661.35,0.113293,0.052818,0.0127207,0.724393,0.0128353
image_1.jpg,164,307,196.671875,2178.25916323,34969.0,255,196.671875,2094.00395516,33356.0,255,196.671875,2081.53202897,33418.0,255,196.671875,2269.80193195,36413.0,255,64,74.1550276334,141.504907025,146.0,255,5498.9681233,38.0926,24.3281,5.0,144.0,1451.05,0.116183,0.0461151,0.00615687,0.763006,0.0134984
image_10.jpg,217,320,271.25,261.198813765,939.0,138,271.25,331.181360813,1196.0,49,271.25,256.571596976,828.0,121,271.25,255.640036233,2703.0,255,100,74.2478987172,137.159262048,138.0,255,5512.75046391,37.1613,25.7891,10.0,152.0,1380.96,0.113284,0.0528359,0.0139671,0.802909,0.0128334
image_100.jpg,213,320,266.25,4024.48935425,64530.0,0,266.25,4020.0514101,64459.0,0,266.25,4001.89453962,64168.0,0,266.25,4009.19859949,64285.0,0,20,76.2080019327,119.598318713,117.0,255,5807.65955858,40.3657,20.6672,1.0,139.0,1629.39,0.115608,0.0475368,0.00529114,0.662832,0.0133653
image_101.jpg,194,259,196.2734375,334.970094627,3175.0,2,196.2734375,440.932082087,5257.0,0,196.2734375,283.378259102,2267.0,4,196.2734375,562.640992258,7218.0,0,100,74.2491194336,136.09720516,134.0,255,5512.93173666,32.1707,31.8516,23.0,113.0,1034.95,0.114158,0.0509217,0.0105315,0.876579,0.013032
image_102.jpg,179,282,197.1796875,230.759240524,1557.0,124,197.1796875,434.065342568,5433.0,255,197.1796875,214.021864157,1191.0,161,197.1796875,275.119631183,3458.0,0,100,74.1596594119,136.531659031,137.0,255,5499.65508409,36.0728,27.3125,14.5,149.0,1301.25,0.112743,0.0539806,0.0147358,0.712874,0.0127111
image_103.jpg,189,256,189.0,137.676818129,835.0,28,189.0,315.732531187,3270.0,0,189.0,129.877345985,741.0,4,189.0,133.794472746,956.0,11,92,74.8349703332,149.555945122,154.0,255,5600.27278478,38.4022,23.9922,5.0,154.0,1474.73,0.113522,0.0523225,0.0113518,0.788978,0.0128874
image_104.jpg,240,320,300.0,1399.80319906,17246.0,8,300.0,1405.89870751,18322.0,4,300.0,1286.43196751,14089.0,8,300.0,1334.41726367,16120.0,9,23,75.0879320869,143.669133772,146.0,255,5638.19754508,36.7608,26.3073,8.0,125.0,1351.35,0.114249,0.0507176,0.00783368,0.737275,0.0130527
image_105.jpg,213,320,266.25,3801.95641095,60967.0,6,266.25,3769.45231226,60446.0,6,266.25,3770.76452274,60470.0,6,266.25,3772.54984539,60500.0,6,42,78.0265886002,131.081018519,138.0,255,6088.14852859,40.3648,20.6797,0.0,139.0,1629.32,0.115821,0.0470161,0.0046187,0.618014,0.0134145
image_106.jpg,185,272,196.5625,323.479369271,2178.0,19,196.5625,421.33998019,2037.0,30,196.5625,379.172449017,2364.0,16,196.5625,359.813075386,3914.0,255,93,75.5659640331,140.420547945,142.0,255,5710.21492025,38.5173,23.7734,4.0,131.0,1483.58,0.115467,0.0478798,0.00737025,0.75221,0.0133325
image_107.jpg,240,320,300.0,1432.18696814,17374.0,8,300.0,1394.52043728,17664.0,4,300.0,1307.15691752,14454.0,8,300.0,1372.9861858,16890.0,9,33,77.739351999,137.378676471,145.0,255,6043.40684923,38.7075,23.3828,3.0,129.0,1498.27,0.114102,0.0510463,0.00906397,0.648989,0.0130193
image_108.jpg,213,320,266.25,3930.88089086,63022.0,0,266.25,3912.25001298,62728.0,0,266.25,3915.97570905,62785.0,0,266.25,3903.34550018,62580.0,0,25,75.957079774,107.804383117,99.0,255,5769.4779678,40.3602,20.7357,0.0,139.0,1628.94,0.116778,0.0445854,0.00231949,0.714026,0.0136371
image_109.jpg,240,320,300.0,1244.7637938,13974.0,8,300.0,1510.15145401,19352.0,4,300.0,1237.4629824,13871.0,8,300.0,1203.83783104,13708.0,9,35,75.328807573,143.39871988,149.0,255,5674.42925037,39.2029,22.7031,1.0,141.0,1536.86,0.114368,0.050447,0.00856685,0.782249,0.0130801
image_11.jpg,240,320,300.0,1043.87029995,10525.0,7,300.0,1094.72684771,9767.0,4,300.0,1022.15178591,10283.0,7,300.0,989.111702963,9010.0,10,35,76.0611410804,146.227711397,149.0,255,5785.29718245,41.9576,16.9258,0.0,173.0,1760.44,0.115458,0.047901,0.00541402,0.755549,0.0133305
image_110.jpg,213,320,266.25,3961.37496154,63498.0,0,266.25,3946.17585405,63277.0,0,266.25,3927.45422674,62928.0,0,266.25,3923.93474049,62873.0,0,16,77.3681568547,121.535338785,120.0,255,5985.8316951,40.5106,20.2232,0.0,140.0,1641.11,0.118653,0.0393249,0.000378774,0.550987,0.0140786
image_111.jpg,194,259,196.2734375,815.17598718,12183.0,64,196.2734375,886.713053086,12433.0,27,196.2734375,760.709341717,11293.0,33,196.2734375,628.705785161,9830.0,138,100,74.4948656024,144.419735863,146.0,255,5549.48500112,39.37,22.4766,3.0,159.0,1550.0,0.114662,0.0497756,0.00792316,0.756027,0.0131474
image_112.jpg,300,225,263.671875,189.569603369,1047.0,9,263.671875,207.090375402,1207.0,7,263.671875,189.613715443,908.0,9,263.671875,217.961905695,1134.0,8,100,74.5678179966,133.118138587,131.0,255,5560.35948077,36.4754,26.6719,10.5,131.0,1330.45,0.11391,0.0514729,0.0131863,0.725557,0.0129755
image_12.jpg,240,320,300.0,217.355303881,777.0,44,300.0,236.142915546,1229.0,0,300.0,218.314083518,801.0,61,300.0,227.717958778,844.0,28,100,74.9507093137,140.430027174,140.0,255,5617.60882663,35.6432,27.8516,14.5,130.0,1270.44,0.113,0.0534425,0.0138138,0.831188,0.0127689
image_13.jpg,194,259,196.2734375,107.358097829,550.0,180,196.2734375,198.488909279,2257.0,0,196.2734375,150.608853639,1943.0,0,196.2734375,323.347800722,4534.0,255,100,73.4965523685,146.638392857,151.0,255,5401.74321005,38.1536,24.4297,4.5,145.0,1455.7,0.115996,0.046582,0.00838785,0.764773,0.0134551
image_14.jpg,182,276,196.21875,286.186522369,2133.0,11,196.21875,437.157293229,4532.0,12,196.21875,431.714069826,4021.0,8,196.21875,197.400546063,954.0,23,4,75.6428842468,145.474431818,137.0,255,5721.84593718,39.1403,22.8594,0.0,133.0,1531.96,0.11311,0.0532075,0.00749289,0.638068,0.012794
image_15.jpg,378,512,756.0,5811.33621313,93417.0,255,756.0,5763.48907354,91985.0,255,756.0,5685.76979967,91325.0,255,756.0,5723.64644513,92031.0,255,100,75.7138368513,130.5539375,130.0,255,5732.58509075,37.9644,24.7109,5.0,146.0,1441.3,0.116569,0.0451283,0.00359891,0.842618,0.0135884
image_16.jpg,213,320,266.25,3820.96421691,61278.0,0,266.25,3801.32916105,60962.0,0,266.25,3775.96641603,60556.0,0,266.25,3778.89279678,60603.0,0,36,77.2680126528,130.620016164,130.0,255,5970.34577931,40.9478,19.2539,0.0,165.0,1676.72,0.116883,0.0443092,0.00197924,0.653026,0.0136617
image_17.jpg,240,320,300.0,1300.65409927,16112.0,8,300.0,1500.43399451,16826.0,4,300.0,1444.45165309,15226.0,8,300.0,1177.18497478,14299.0,9,44,72.5087525813,131.576437282,124.0,255,5257.5192009,37.4217,25.3047,5.0,127.0,1400.38,0.114426,0.050316,0.00976839,0.77799,0.0130933
image_18.jpg,194,259,196.2734375,364.78628621,4128.0,17,196.2734375,454.469569162,3306.0,17,196.2734375,393.073520374,4446.0,16,196.2734375,268.122500421,2891.0,18,68,73.5947884394,145.26755137,147.0,255,5416.19288544,38.2767,24.1641,3.5,127.0,1465.11,0.114548,0.0500385,0.0102612,0.693185,0.0131211
image_19.jpg,240,320,300.0,1401.77710871,19985.0,8,300.0,1540.84959823,18759.0,4,300.0,1495.28021125,17527.0,8,300.0,1090.62518625,13842.0,9,34,74.6832814407,128.513213087,123.0,255,5577.59252676,39.3751,22.3125,3.0,156.0,1550.4,0.115102,0.0487489,0.00867648,0.761014,0.0132485
image_2.jpg,194,259,196.2734375,149.315689838,614.0,11,196.2734375,290.964713143,3062.0,255,196.2734375,117.23728708,616.0,10,196.2734375,405.514877479,2501.0,0,100,73.4123580459,152.449154006,159.0,255,5389.37431386,38.5406,23.8672,4.0,142.0,1485.38,0.11242,0.0546501,0.0146717,0.826064,0.0126384
image_20.jpg,240,320,300.0,1157.20693847,12300.0,9,300.0,1266.55755612,15782.0,4,300.0,1131.68651799,12516.0,9,300.0,1099.05196718,10503.0,9,23,76.7845297664,149.424193548,155.5,255,5895.86401145,38.8136,23.3086,1.0,129.0,1506.49,0.115419,0.0479934,0.0066432,0.834038,0.0133216
image_21.jpg,240,320,300.0,248.709261739,954.0,255,300.0,130.988936794,1892.0,255,300.0,247.518812416,882.0,255,300.0,243.986936126,820.0,73,100,74.0231844748,139.236805556,141.0,255,5479.4318398,33.8625,30.1016,15.5,116.0,1146.67,0.112707,0.0540563,0.0140631,0.698716,0.0127029
image_22.jpg,195,258,196.5234375,303.433102822,1872.0,180,196.5234375,909.593201612,9445.0,0,196.5234375,225.539768003,1408.0,188,196.5234375,518.20123783,4015.0,233,98,73.5855290748,140.198385664,143.0,255,5414.83008922,35.5471,27.9805,16.5,145.0,1263.6,0.112922,0.053607,0.0115349,0.665686,0.0127513
